text,label
"Glass Health - Glass Health is an AI-powered platform for clinicians to develop differential diagnoses and create clinical plans, improving decision support.",1
"Pair AI - Pair AI enables creators to launch mobile-first video courses with AI-driven coaching, reimagining education with engaging, short-form content.",1
"CodeComplete - CodeComplete provides a self-hosted, enterprise version of AI code completion, tailored to meet security needs and codebase specificity.",1
"Pigeon - Pigeon simplifies document collection for businesses, offering an itemized upload checklist that clients can complete quickly without extra accounts.",1
"Rainmaker - Rainmaker is a crypto wallet for DeFi investments, allowing simple, gas-free transactions through email setup and instant funding options.",1
"IcePanel - IcePanel is a collaborative diagramming tool for teams to map and understand software systems, providing clarity on technical decisions.",1
"Orchid - Orchid is an AI-powered EHR platform for independent mental health professionals, streamlining administrative and clinical processes.",1
"GoodCourse - GoodCourse is a corporate learning platform styled like TikTok, boosting completion rates for training on compliance, inclusion, and more.",1
Forfeit - Forfeit is a habit-forming app that holds users accountable by requiring evidence of habit completion to avoid a financial penalty.,1
"Truewind - Truewind offers AI-powered bookkeeping for startups, combining GPT-3 with concierge services to streamline finance management.",1
"OpenMeter - OpenMeter provides an open-source platform for real-time usage metering, supporting AI and API monetization.",1
"Outerbase - Outerbase is a user-friendly database interface, enabling companies to view, edit, and visualize data without SQL coding.",1
"Suger - Suger simplifies cloud marketplace navigation for B2B software products, reducing technical requirements and procurement time for AWS, Azure, and GCP.",1
"Cobblestone - Cobblestone offers software to reduce delinquency and automate processes for institutional landlords, starting with fraud prevention.",1
"Chart - Chart provides a Unified Tax Record API that connects directly to tax records from the IRS, state tax agencies, and major tax preparation platforms like TurboTax and H&R Block.",1
"Bluebirds - Bluebirds automates outbound targeting for GTM teams by creating custom intent signals, saving sales reps time and enhancing prospecting efficiency by delivering ready-to-prospect leads to CRMs.",1
"Diffuse Bio - Diffuse develops generative AI technology for protein design, aiming to engineer new and functional proteins with unprecedented precision, drawing from a history of AI protein design breakthroughs.",1
"Sanvivo - Sanvivo is a digital platform for European pharmacies, providing software for managing online medication orders, pharmaceutical advice, and health service bookings, akin to Shopify for pharmacies.",1
"clearspace - Clearspace offers an internet layer that aligns users' time with their best intentions, helping reduce compulsive phone usage.",1
"Milio - Milio provides a fully interoperable payment system in Colombia, enabling real-time account-to-account transactions without ACH rails, through API integrations for seamless disbursement and payment.",1
"Mantys - Mantys allows SaaS companies to accurately calculate and forecast ARR in real-time by integrating data from platforms like HubSpot and Chargebee, eliminating reliance on multiple spreadsheets.",1
"Coldreach - Coldreach enables sales teams to find targeted, ready-to-buy leads using AI to monitor relevant public signals such as job postings and news, optimizing outreach relevance and efficiency.",1
"MagnaPlay - MagnaPlay simplifies game translation with a SaaS platform combining AI and expert translators, enabling faster, cost-effective, and high-quality localization for game developers.",1
"Sirdab - Sirdab offers cloud warehousing and logistics solutions in MENA, providing businesses with quick access to storage and inventory management across various temperature zones.",1
"Odigos - Odigos utilizes eBPF technology to provide an open-source solution for automatically generating distributed traces for any application, reducing engineering overhead in monitoring data extraction.",1
"Hona - Hona is a client experience management app, providing businesses with tools to keep clients updated, facilitate document sharing, and enhance service transparency and communication.",1
"Noya Software - Noya is a product design tool designed for non-designers, offering accessible design capabilities and scaling solutions previously developed at Airbnb for broader company use.",1
"Infinia - Infinia enables Fintechs, PSPs, and Banks to connect to global real-time payment (RTP) rails for both pay-ins and payouts, supporting efficient international financial operations.",1
Honeydew - Honeydew provides a semantic layer for data teams to ensure data integrity and support more users by automating data flow updates with each change.,1
"Sherloq - Sherloq is a centralized SQL management platform, acting as a 'GitHub for data teams' to provide a unified source of truth for SQL code across organizations.",1
"SPRX - SPRX uses AI to simplify the preparation of R&D tax credits, ensuring accuracy and compliance while democratizing access to high-quality credit studies.",1
"Pointwise - Pointwise analyzes users' spending patterns to recommend the best credit cards based on their goals and timing, simplifying the decision-making process.",1
"Technician - Technician accelerates PR merges by detecting check run failures and providing instant AI-suggested fixes, streamlining the CI/CD process for developers.",1
"Defog.ai - Defog offers natural language querying for business data, powered by its open-source SQLCoder model, enabling quick and easy data access for business users.",1
"FiddleCube - FiddleCube provides AI-driven adversarial testing for Gen AI systems, ensuring enterprise safety and compliance with legal standards across global regions.",1
"Fiber - Fiber accelerates development by syncing data from popular APIs to production databases, helping developers build integrations 10x faster.",1
"Intrinsic - Intrinsic offers a unified API for Trust & Safety teams, enabling streamlined safety protocols and cohesive enforcement across policy and product workflows.",1
"Homeflow - Homeflow is a centralized insurance management platform for large real estate investors, allowing easy policy viewing, coverage adjustments, and acquisition quotes.",1
"Invitris - Invitris revolutionizes protein-based drug creation with DNA-to-protein technology, enabling efficient development of synthetic bacteriophages to combat antibiotic-resistant infections.",1
"Fabius - Fabius uses AI to analyze customer calls, helping sales leaders improve performance by identifying qualification gaps and enhancing the business case for deals.",1
"Vocode - Vocode is an open-source voice AI platform, providing tools and documentation for integrating voice AI into applications.",1
"Conduit - Conduit automates scheduling and check-in processes for warehouses, helping trucks move in and out efficiently by reducing reliance on email, spreadsheets, and paper. It integrates seamlessly with shipper transportation, warehouse management systems, and carrier and broker systems.",1
"Resend - Resend is a new email API designed for developers to build, test, and send transactional emails at scale, providing an alternative to services like Sendgrid, AWS SES, and Postmark.",1
"Decohere - Decohere provides real-time generative AI infrastructure, enabling users to iterate toward creative goals without waiting for long-running GPU tasks.",1
"OpenInt - OpenInt offers low-code or no-code product integration solutions, allowing teams to read, write, and sync data efficiently with unified APIs or directly to databases.",1
"Hindsight - Hindsight helps sales teams collect unbiased insights from closed deals to improve win rates by analyzing closed-won, closed-lost, or churned opportunities.",1
"Thread - Thread simplifies business processes for manufacturing companies, providing a secure platform for document management and collaborative vendor response.",1
"DAGWorks Inc. - DAGWorks provides open-source tools for reliable AI applications, offering development and observability solutions like Hamilton and Burr to streamline AI workflow and data management.",1
Swishjam - Swishjam is a digital analytics platform that integrates disparate data systems to provide SaaS companies with a comprehensive view of their customers and business metrics.,1
PlayHT - PlayHT is a Voice AI company that creates conversational voice models capable of cloning any voice or accent and generating speech in real time.,1
"Peeba - Peeba is a B2B wholesale marketplace for Southeast Asia, streamlining the inventory purchasing process for independent retailers and offering a risk-free way to discover unique products.",1
"Infobot - Infobot leverages large language models to generate news content at scale, covering hyper-niche topics by reducing the costs of content creation.",1
"Watto AI - Watto AI uses large language models to create high-quality reports in seconds, offering businesses quick access to marketing reports, white papers, and product documents.",1
"Dioxus Labs - Dioxus enables developers to build, test, deploy, and manage apps across web, desktop, mobile, and AR/VR platforms with a single Rust-based codebase.",1
"Hyperbound - Hyperbound provides a sales call roleplay platform that simulates realistic AI buyers, helping sales teams train and improve conversion rates in a risk-free environment.",1
"Deasie - Deasie offers data governance for enterprise language models, auto-tagging documents by content and sensitivity to ensure only relevant and safe data is used.",1
"Accend - Accend accelerates KYC and onboarding for fintech and banking sectors, automating manual compliance checks and report generation to increase efficiency.",1
"Metoro - Metoro provides comprehensive observability for Kubernetes services, offering installation-free insights, monitoring, and automated diagnostics.",1
Twenty - Twenty is an open-source CRM platform designed to provide a modern alternative to traditional CRM solutions like Salesforce.,1
"Synaptiq - Synaptiq aims to revolutionize medical education with AI-driven training tools to enhance physician skills, improve healthcare systems, and boost patient care.",1
"Nectar - Nectar helps companies collect carbon emissions data for regulatory compliance, automating data extraction to reduce manual work and improve accuracy.",1
"kapa.ai - kapa.ai enables technical companies to create support and onboarding bots that draw from existing documentation, tutorials, and logs to answer developer questions automatically.",1
"Artie - Artie streams data from databases to data warehouses in real-time, eliminating the need for periodic ETL processes and ensuring up-to-date insights.",1
"Can of Soup - Can of Soup allows users to create and share AI-generated photos of themselves and friends in imaginative scenarios, from moon volleyball to concerts with celebrities.",1
"Vaero - Vaero is an AI-powered platform for patent lawyers, enabling fast drafting and review of patent applications to streamline the legal process.",1
"Pierre - Pierre is a collaborative tool that facilitates team discussions on new features before they are merged, aiming to improve coordination among engineers, designers, and business teams.",1
"moonrepo - moonrepo provides an open-source build system for large codebases and monorepos, reducing build and deploy times with cloud caching and CI insights.",1
"Cercli - Cercli is a platform for Middle Eastern and North African businesses to manage global workforce operations, automating payroll, compliance, onboarding, and HR tasks.",1
"Fetchr - Fetchr is an AI-driven personal shopping assistant that learns user preferences and delivers clothing recommendations based on style, size, and budget.",1
"Warp - Warp is a modern payroll, compliance, and benefits platform designed for startups, automating state tax registrations and compliance tasks so users no longer need to navigate .gov websites.",1
"Vendora - Vendora is a comprehensive platform that helps grocers succeed online through AI-powered automations and integrations with POS, loyalty, inventory, and accounting systems, providing an online storefront and analytics tools.",1
"Lightski - Lightski is an AI-powered writing tool for engineers, integrating with GitHub and Jira to provide contextual suggestions, draft starting points, and rewrites for faster technical documentation.",1
Meru - Meru doubles nurse productivity by reducing documentation burden with a voice-based flowsheet interface.,1
"Kyber - Kyber enables companies in regulated industries to quickly draft, review, and send complex regulatory notices by auto-generating drafts, allowing for real-time collaboration, and improving quality and accountability.",1
"Escape - Escape is an API security platform that allows users to identify exposed endpoints and vulnerabilities, providing actionable remediation without the need for traffic monitoring or complex integrations.",1
"Corgea - Corgea uses AI to fix vulnerable code by issuing pull requests for engineer approval, saving up to 80% in time and engineering costs.",1
"MICSI - MICSI’s AI software doubles MRI resolution and halves scan times, increasing imaging center capacity and patient throughput, with potential revenue gains per MRI scanner.",1
"CraftOS - CraftOS provides inventory management and POS solutions tailored for small batch wineries, supporting 83% of U.S. wine production.",1
"Spine AI - Spine AI is a reliable AI analyst that answers natural language questions using custom-tuned models and a semantic layer, providing transparency and actionable insights for business teams.",1
"Revamp - Revamp helps eCommerce brands create smarter customer segments for targeted email and ad campaigns, leveraging AI to understand customer behavior.",1
"Airgoods - Airgoods is a wholesale marketplace for specialty food and beverage stores, connecting them with top brands and consolidating inventory management into one platform.",1
"Talc - Talc accelerates dataset creation by 100x with AI, providing high-quality, domain-specific datasets across fields like medical care and insurance.",1
"askLio - askLio builds AI copilots to streamline procurement processes for enterprises, reducing manual work and saving costs, with top companies already using the platform.",1
"Craftwork - Craftwork is a digital-native home painting franchise, enhancing the homeowner and operator experience through software.",1
"Atla - Atla helps developers build reliable GenAI applications by identifying and addressing AI mistakes at scale, monitoring performance, and understanding failure modes.",1
"Readily - Readily enables healthcare organizations to identify and close compliance gaps efficiently, connecting policy data to speed up audits and reduce costly violations.",1
"Diligent - Diligent provides GenAI assistants for fintechs, automating AML and compliance workflows, improving risk detection, and freeing up resources for complex investigations.",1
CareOasis - CareOasis helps family caregivers receive compensation through government programs.,1
"Glade - Glade pioneers a new genre of AI-powered video games, moving beyond linear gameplay to create adaptive, dynamic experiences.",1
"MediSearch - MediSearch provides direct answers to medical questions, sourcing trustworthy information for accuracy and reliability.",1
"Metalware - Metalware offers cybersecurity tools for firmware, detecting vulnerabilities in devices like drones, satellites, and medical equipment.",1
Egress Health - Egress Health specializes in end-to-end revenue cycle automation for healthcare providers.,1
"Surface Labs - Surface Labs enhances B2B marketing form conversions by optimizing data collection, analytics, and personalization on business websites.",1
"Skyvern - Skyvern automates browser-based workflows using LLMs and computer vision, streamlining processes like procurement, data entry, and invoice management.",1
"Dialtone - Automates AI-driven supplier communications through voice and email, with data extraction, demand forecasting, spend analysis, and supplier inventory checks for ERP/MRP systems.",1
"Transformity - Provides a comprehensive operating system for liquor retailers, integrating with distributors, automating tasks, and offering new revenue streams for enhanced business management.",1
Repaint - A design-focused website builder allowing users to create professional sites without coding through a drag-and-drop interface for complete design freedom.,1
"Chow Central Inc - Develops food delivery technology in Nigeria, including 500chow, a hyper-local delivery-only restaurant with lower operational costs and faster delivery than traditional setups.",1
"FleetWorks - Automates communications in the freight industry with voice synthesis and AI, handling tasks like ETA updates, appointment scheduling, and logistics coordination.",1
"Health Harbor - Uses generative AI to streamline insurance calls for healthcare clinics, achieving faster and more reliable benefit verifications than human-based solutions.",1
Briefer - A collaborative data platform that allows data scientists to build interactive visualizations and data apps using SQL or Python within a Notion-like interface.,1
"Hegel AI - Offers open-source tools for developing applications with generative AI models, including PromptTools, which helps developers experiment with and evaluate prompts and models.",1
"Outset - Provides AI-powered user interviews, enabling researchers to conduct qualitative research 100 times faster than traditional live interviews.",1
"Serra - An AI-driven search engine for recruiters to find best-fit candidates by connecting to ATS and external sources, with customized search capabilities.",1
"Corgea - Helps companies fix vulnerable code faster using AI to generate fixes and open pull requests, significantly reducing engineering time and costs.",1
"Terminal - Provides a universal API for accessing telematics data in commercial trucking, supporting companies building insurance, financial services, and fleet software.",1
"ParadeDB - A search and analytics platform built on Postgres, providing an Elasticsearch alternative with real-time search capabilities.",1
"Eden Care - Digital health insurer focused on reducing health insurance costs in Africa, targeting employers and aiming to serve the uninsured workforce.",1
"Finbox - An AI agent that automates AR and AP team communication, optimizing email prioritization and response based on ERP data for efficient financial management.",1
"Smobi - An AI-powered conversational marketing platform for e-commerce, using interactive SMS messages to drive sales and customer engagement.",1
Tiptap - Open-source content editing and real-time collaboration tools designed for developers building apps with features like Notion or Google Docs.,1
"RecipeUI - An open-source alternative to Postman, allowing teams to debug APIs without backend reliance, widely adopted across engineering teams.",1
"OpsBerry AI - Secures identity management across an organization with AI-driven visibility and vulnerability management, protecting against identity-driven breaches.",1
"Certainly Health - Marketplace that enables patients to estimate and guarantee out-of-pocket healthcare costs, helping providers secure timely payments.",1
"Silimate - An AI-powered co-pilot for chip designers, identifying bugs, predicting issues, and providing real-time recommendations to optimize power, performance, and area (PPA).",1
"Inari - AI-powered insights platform that analyzes customer data to highlight feedback, identify feature requests, and prioritize product opportunities.",1
"Envelope - Banking app with built-in budgeting, issuing a primary checking account to help users manage finances without syncing multiple accounts.",1
"VectorShift - AI automations platform offering no-code and SDK interfaces for document generation, knowledge base searches, chatbot deployment, and more.",1
"SafetyKit - Trust and Safety automation platform using AI to speed up content review workflows, enabling faster and more accurate decision-making.",1
"Glaze - AI-powered mood board and shopping recommendation platform for women's fashion, matching users with relevant clothing items from popular brands.",1
"Converge - Auto-tracking platform for e-commerce events, forwarding customer events to analytics tools to improve ad performance and insights.",1
"Osium AI - Enables materials R&D teams to innovate faster by using AI to streamline the design and development process, promoting greener and lighter materials.",1
"VaultPay - Digital banking platform for the DRC, providing accessible financial services for smartphone users and supporting small business banking needs.",1
"Ubicloud - Open-source cloud platform offering services like elastic compute, block storage, and networking, designed to reduce cloud costs by 3-10x.",1
PurplePages - AI agent designed for secure and streamlined transactions in online local marketplaces.,1
"ego - AI-powered simulation engine for generating realistic 3D characters and interactive environments, aimed at creators building simulations and interactive media.",1
"Leya - AI-powered workspace for legal professionals, streamlining repetitive tasks and consolidating access to public and private legal data.",1
"Scritch - AI operating system tailored for veterinary care, providing agents that support scheduling and clinical workflows.",1
"RadMate AI - An AI copilot for radiologists, utilizing a medical imaging model to read radiology images and generate full reports for review.",1
"Relari - Relari helps AI teams simulate, test, and validate complex AI applications throughout the development lifecycle. Their platform, continuous-eval, is an open-source modular framework for evaluating metrics in text generation, code generation, retrieval, classification, agents, and other LLM use cases. The cloud platform also generates synthetic data and simulates user behavior to stress test GenAI applications.",1
"DryMerge - DryMerge enables users to automate workflows using plain English commands. Users can automate tasks like managing inbound leads without writing code or using blocks. This tool is designed for knowledge workers, making automation accessible and intuitive for all, not just programmers.",1
"Navier AI - Navier AI accelerates Computational Fluid Dynamics (CFD) simulations with an ML-based solver, making them 1000x faster. This technology allows engineers in industries like aerospace and weather prediction to quickly explore design options and optimize them efficiently, lowering the barrier to high-performance design analysis.",1
"Upsolve AI - Upsolve AI provides analytics as a service, empowering businesses to deliver customer-facing analytics at high speed. The platform, founded by former Palantir team members, enables end-users to answer data questions via AI, with a full data stack for rapid deployment.",1
"SciPhi - SciPhi provides R2R, an all-in-one solution for AI applications, offering features like authentication, document management, hybrid vector search, and advanced Retrieval-Augmented Generation (RAG).",1
"Flex - Flex is a payment platform that enables businesses to accept HSA/FSA cards, unlocking a $120 billion market. They provide a hosted checkout page or UI building blocks for integrating HSA/FSA payments into existing payment flows.",1
"Martin - Martin is a personal AI assistant that interacts through app, text, or email. It integrates with your calendar and inbox to proactively help you with scheduling, meeting summaries, news updates, and more.",1
"Healthtech 1 - Healthtech 1 digitizes repetitive healthcare processes, currently live in over 400 NHS primary care practices. By automating these tasks, Healthtech 1 aims to improve efficiency and address staffing shortages in the UK's NHS.",1
"Feanix Biotechnologies - Feanix Biotechnologies advances animal breeding through proprietary genetic testing, offering genetics and breeding services to the trillion-dollar industry.",1
"Orbio Earth - Orbio Earth tracks methane emissions from oil & gas facilities using satellite imagery, providing data to financial firms. Their technology replaces inaccurate emission estimates, helping investors make informed decisions amidst tightening regulations.",1
"CodeStory - CodeStory is developing Aide, an AI-native, privacy-focused Integrated Development Environment (IDE) built on VSCode, designed for problem-solving with AI agents as a co-developer.",1
"CatX - CatX is a digital marketplace connecting insurance carriers and institutional investors to trade insurance risk efficiently, making risk models accessible for asset managers.",1
"Coba - Coba allows Mexican knowledge workers employed by US companies to earn in USD and spend in Pesos, providing dual-currency financial services like local credit cards and bill payment options.",1
"Taylor AI - Taylor AI is a control panel for real-time text enrichment, offering structured, high-accuracy text classification and entity extraction without infrastructure overhead.",1
"Autotab - Autotab is an AI tool for knowledge work automation. It can be trained to complete complex tasks with reliability, interacting with systems like Salesforce, Google Sheets, and Jira.",1
"Flair Health - Flair Health partners with healthcare facilities to streamline specialty medication billing processes, optimizing financial workflows and improving medication access.",1
"Wattson Health - Wattson Health's automation platform integrates with pharmacy systems, minimizing errors and expediting prescription processing, saving time and reducing costs.",1
"Constructable - Constructable is an AI-powered assistant for construction managers, pulling data from various sources to answer project-specific questions instantly, reducing costly errors.",1
"Nowadays - Nowadays is an AI co-pilot for corporate event planning, handling tasks like contacting venues and negotiating details to streamline event coordination.",1
"Structured - Structured simplifies data discovery and collaboration for teams, centralizing data sources, metadata, and documentation in one platform. It focuses on intuitive data modeling and metric tracking, ensuring data accuracy and reducing redundancy. Ideal for teams prioritizing speed and structure, it treats data like code, promoting reusability and clarity across projects.",1
"Twine - Twine uses conversational AI to engage small business customers via text, ensuring no missed opportunities due to unanswered calls. It helps identify customer needs and schedule services efficiently.",1
"Srcbook - Srcbook is an open-source TypeScript notebook designed for rapid prototyping, learning, and internal tooling. It bridges the gap in prototyping environments for JS/TS, allowing teams to explore libraries, share ideas, and deploy mini-apps with ease.",1
Simbie Health - ,1
"Foundation - Foundation is a buyer experience platform for homebuilders, moving the home shopping, purchase, and ownership experience online. It empowers homebuilders to sell more effectively while enhancing customer satisfaction.",1
"AiSDR - AiSDR automates sales prospecting with AI-generated emails, achieving industry-level response rates and facilitating customer engagement and meeting scheduling.",1
"Giga ML - Giga ML is an AI lab focused on creating end-to-end customer care agents for B2C companies, founded by experts from Stanford and IIT KGP. Backed by YC, it’s building robust AI solutions with significant investment.",1
"Affinity - Affinity is a compliance training platform built for regulated industries. Leveraging prior experience in fintech, it addresses the specific learning management needs of regulated tech enterprises.",1
"FlowiseAI - Flowise is an open-source low-code platform enabling developers to manage the full lifecycle of LLM app development, from prototyping to production.",1
"Shadeform - Shadeform offers an easy-to-use GPU Cloud Marketplace with aggregated availability and pricing data, providing efficient access and deployment options for GPU-based AI workloads.",1
"Inconvo - Inconvo provides a streamlined developer experience for adding conversational AI to any app, making it easy for developers to integrate engaging AI interfaces.",1
"Trellis - Trellis transforms unstructured data into SQL-compliant tables with customizable schemas, allowing users to run SQL queries on complex data sources like contracts and financial documents.",1
"Eggnog - Eggnog is an AI video platform that generates consistent characters, positioning itself as the 'YouTube for AI-generated content' with a growing library of remixable assets for collaborative storytelling.",1
"Simplex - Simplex creates on-demand vision datasets from 3D scenes for training AI models, saving companies time and costs associated with data collection and labeling.",1
Octolane AI - Octolane AI provides an AI-first CRM solution that not only stores customer data but also identifies top prospects and assists in closing deals.,1
"SuretyNow - SuretyNow is a modernized platform for purchasing surety bonds, allowing businesses to apply and receive quotes online quickly, catering to a large US market opportunity.",1
"FurtherAI - FurtherAI provides an AI workforce for the insurance industry, automating manual tasks like quote generation and data entry for insurance brokers.",1
"Basalt Tech - Basalt Tech is developing Dispatch, a spacecraft OS that enables collaboration among satellites and optimizes fleet instructions, founded by former engineers from SpaceX and the MIT CubeSat program.",1
"Carousel Technologies - Carousel Technologies offers a PowerPoint plugin with tools for junior professionals to streamline presentation preparation, including AI-driven tools for error reduction and productivity.",1
"Fractal Labs - Fractal Labs is building an AI-powered platform for user-generated RPGs, allowing creators to develop games like Skyrim without coding knowledge.",1
"Pivot Robotics - Pivot Robotics creates AI software for robotic arms, automating tasks like metal grinding in factories and enhancing productivity in labor-intensive environments.",1
"DGI Apparel - DGI Apparel is a marketplace for custom screenprinters to purchase supplies, allowing users to compare prices, manage carts, and track purchases from a single site.",1
"Garage - Garage is a marketplace for used firefighting equipment, simplifying the buying and selling process for fire departments with integrated payment, freight, and financing options.",1
"Mango Health - Mango Health facilitates reimbursements for physicians referring patients to therapy, supporting therapists and expanding access to therapy services.",1
"nCompass Technologies - nCompass provides a platform for accelerated, low-latency AI model deployment with hardware support, enabling streamlined AI integration with minimal coding.",1
"Apriora - Apriora offers AI-powered interviews, with an AI recruiter that engages candidates in live video interviews, asking tailored questions and providing a high-quality hiring signal.",1
"Malibou - Malibou is a web application designed to help French SMBs manage employees, process payroll, and ensure compliance in a unified platform. By bridging the gap between HR and payroll, Malibou integrates with recently opened French payroll APIs to offer a comprehensive HR and payroll solution.",1
"Newton - Newton is an AI-powered VoIP and payments platform tailored for the retail healthcare industry, including dental, medical spa, and veterinary practices. It offers a modern phone system capable of booking appointments, processing payments, and managing recurring patient requests end-to-end.",1
"Tile - Tile enables users to create production-grade data automations and applications without the need to write SQL or code, offering an AI-first notebook for building operational data apps.",1
"Momentic - Momentic is an advanced AI platform for software testing, accelerating engineering teams at companies like Retool, Podium, Chegg, and Runway.",1
"Reducto - Reducto provides robust document ingestion solutions, transforming complex, unstructured documents into structured data, perfect for applications like RAG and process automation.",1
"Maia - Maia is an AI-driven relationship app that offers daily activities, personalized advice, and insights based on relationship science, helping couples connect and strengthen their bond.",1
"Poka Labs - Poka Labs offers an AI platform automating operational tasks in chemical manufacturing, beginning with production scheduling. It integrates seamlessly with existing data sources for analytics, scheduling, and communication within one platform.",1
"Nuanced - Nuanced provides advanced detection technology to identify AI-generated fraud, deepfakes, and misinformation. The technology is continuously updated to adapt to emerging generative AI models.",1
"Precip - Precip utilizes AI to deliver hyperlocal weather insights, focusing on precise rain and snow measurements. The app aids industries by providing real-time weather data.",1
"Tracecat - Tracecat is an open-source alternative to Tines/Splunk SOAR, enabling security engineers to build AI-assisted workflows that automate investigations and incident response.",1
"Kabilah - Kabilah enhances patient handoff by providing nurses with AI-powered patient advocates. It offers up-to-date patient histories, customizable displays, and automated handoff notes to improve efficiency and reduce errors.",1
"Sonia - Sonia is an AI therapist offering therapy sessions via voice and text through an app. It provides affordable mental health support, developed by MIT researchers with expertise in AI.",1
"Aedilic - Aedilic operates gpudeploy.com, a marketplace for high-performance GPU instances, allowing users to rent or lease idle GPU capacity at competitive prices.",1
Resonance - Resonance maximizes Net Revenue Retention (NRR) by intelligently targeting marketing campaigns within product environments.,1
"Guide Labs - Guide Labs develops interpretable AI systems across various data modalities, providing reliable explanations and user-friendly controls. Models are accessible through an API.",1
"Zaymo - Zaymo enables Shopify brands to create interactive, website-like emails that reduce friction and boost conversion rates by embedding fully interactive content directly in email.",1
"CloudCruise - CloudCruise provides an API that enables user-permissioned workflows across SaaS applications, with a developer-friendly environment and secure authentication infrastructure.",1
"Selera Medical - Selera Medical offers a minimally invasive device-based solution for heart failure, leveraging the body's natural fluid management to reduce fluid buildup and improve patient outcomes.",1
"Tusk - Tusk is an AI coding assistant that fixes customer-reported bugs and improves UI/UX for frontend applications. Integrated with Linear, Jira, Notion, and GitHub, Tusk creates pull requests and conducts testing with minimal intervention.",1
"Copper Health - Copper Health is an all-in-one RTM platform for physical therapy, powered by AI to enhance patient engagement and therapeutic monitoring.",1
Verse Therapy - Verse Therapy supports speech-language pathologists in establishing independent practices by handling administrative tasks and connecting them with clients through AI-enabled back-office tools.,1
"Just Words - Just Words is an AI-driven marketing tech platform that enables enterprises to auto-refresh and personalize content for growth channels, enhancing engagement and experimentation speeds.",1
"Risotto - Risotto applies AI to streamline IT helpdesk tasks, such as software access provisioning and support requests, using natural language within chat (ChatOps) for faster resolution and improved security.",1
"Lumina - Lumina is an AI search engine and API that delivers research results 5x more relevant than Google Scholar. It features a database of over 100M research objects, covering 16 source types, 12.5K journals, and 65K concepts. Free to use with an API for LLM applications.",1
"EdgeTrace - EdgeTrace provides a platform and API for video data accessibility and actionable insights, offering advanced capabilities like semantic search, automated annotations, and analytics for critical industries.",1
"Opencall.ai - Opencall offers automated phone answering services for businesses. Its AI answers questions, books appointments, and integrates seamlessly, requiring no code or setup flowcharts.",1
"Shiboleth - Shiboleth automates consumer lending compliance for financial institutions using AI, saving months of manual work in audits and reporting. Used by banks like Cross River Bank to streamline back-office compliance.",1
"Aftercare - Aftercare provides AI-powered, conversational post-purchase surveys for e-commerce, helping capture detailed customer feedback and improve marketing attribution.",1
"Soundry AI - Soundry AI is a text-to-sound generator for musicians and sound designers, enabling the creation of personalized samples and sound effects for music, film, and video games.",1
"Elodin - Elodin is a platform for the rapid design, testing, and simulation of drones, satellites, and aerospace control systems.",1
"Toma - Toma provides an AI-powered software suite for automotive dealerships, focusing on voice AI for service, sales, and finance, generating significant revenue through automated calls.",1
"Bilanc - Bilanc provides AI-powered summaries of data in GitHub and Jira and intelligent surveys for visibility into engineering efficiency, requiring only 5 minutes to set up.",1
"Astro Mechanica - Astro Mechanica has developed the Electric Adaptive Engine, a new kind of jet engine that is efficient at every speed, enabling cheaper orbital payload launches and faster passenger travel.",1
"Draftaid - DraftAid is a generative AI tool for CAD manufacturing drawings, drastically reducing the time needed for drawing creation and saving teams millions in costs.",1
"Metofico - Metofico is a no-code data analysis tool for life sciences, simplifying complex data processing for researchers without advanced programming skills, from brain activity analysis to animal tracking.",1
"Junction Bioscience - Junction Bioscience develops an AI-driven scientific hypothesis engine for molecular discovery, focusing on neuroinflammation and immunology to create transformative medicines.",1
"Ryse - Ryse is a secondary market for real estate leases, connecting investors who want to buy leases with real estate operators who want to sell.",1
"Veles - Veles is a sales calculator for pricing, deal definition, and performance analytics, integrating with CPQs and CRMs to maximize deal size and align sales strategies.",1
"xPay - xPay provides an international billing solution for SaaS companies, managing invoicing, reconciliation, sales tax, and payments for businesses with overseas customers.",1
DeepNight - DeepNight develops next-generation night vision devices using AI for enhanced visibility in low-light conditions.,1
"Retell AI - Retell AI builds and manages AI voice agents for contact centers, transforming and optimizing phone-based customer interactions.",1
"Titan - Titan is an open-source toolkit for data compliance, trusted by data engineering teams for simplified access management, compliance assurance, and risk minimization.",1
"Hatchet - Hatchet is a task orchestration platform for background tasks, providing infrastructure for managing task queues, retries, and workflow chaining with comprehensive visibility.",1
"BiteSight - BiteSight is a video-first food delivery app, combining high-quality food recommendations with delivery services, creating a personalized experience akin to TikTok meets DoorDash.",1
"Openmart - Openmart is a GTM platform for local business data, allowing sales professionals to query data from government filings, websites, reviews, and more.",1
"Amber AI - Amber AI is a super app for kids, offering mentorship, social connections, browsing, and gaming, transforming screens into a productive learning environment.",1
"PocketPod - PocketPod creates AI-generated podcasts tailored to users' interests, providing a cost-effective solution for high-quality audio content production.",1
"Comfy Deploy - Comfy Deploy is a unified platform for building and deploying workflows with models like Stable Diffusion, offering managed GPU infrastructure and customizable configurations.",1
"Saphira AI - Saphira AI simplifies safety certification for hardware products, enabling faster market entry for items like industrial robots and heavy machinery.",1
"Cheers - Cheers is a super-app for in-person businesses, using NFC-enabled badges to gather customer feedback, manage payments, and optimize workforce operations.",1
"Ceejay - Ceejay is an AI-powered executive assistant that manages emails and calendars, offering users increased responsiveness without sacrificing focus.",1
